Pourquoi	Rt	POURQUOI
;	Fw	;
Peut-être	Vvc	Peut-être
que	Cs	QUE
Roxane	Vvc	Roxane
en	S	EN
perdant	Ga	PERDRE
l'	Da	LE
espérance	Nc	ESPÉRANCE
,	Fw	,
Couronnera	Vvc	COURONNER
mes	Ds	MON
feux	Nc	FEU|FEUX
et	Cc	ET
ma	Ds	MON
persévérance	Nc	PERSÉVÉRANCE
,	Fw	,
Et	Vvc	Et
pour	S	POUR
vous	Pp	VOUS
engager	Vvn	ENGAGER
par	S	PAR
de	Dn	UN
si	Rg	SI
forts	Ag	FORT
liens	Nc	LIEN
,	Fw	,
J'	Vvc	J'
unis	Vvc	UNIR
vos	Ds	VOTRE
intérêts	Nc	INTÉRÊT
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
avec	S	AVEC
les	Da	LE
miens	Ps	MIEN
.	Fs	.
Je	Pp	JE
respire	Vvc	RESPIRER
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
et	Cc	ET
commence	Vvc	COMMENCER
à	S	À
comprendre	Vvn	COMPRENDRE
Qu'	Vvc	Qu'
un	Dn	UN
Homme	Nc	HOMME
tel	Ag	TEL
que	Pr	QUE
vous	Pp	VOUS
pourra	Vvc	POUVOIR
tout	Rg	TOUT
entreprendre	Vvn	ENTREPRENDRE
;	Fw	;
Vous	Nc	Vous
aimez	Vvc	AIMER
,	Fw	,
il	Pp	IL
suffit	Vvc	SUFFIRE
,	Fw	,
et	Cc	ET
vous	Pp	VOUS
avez	Vuc	AVOIR
promis	Ge	PROMETTRE
...	Fs	...
Mais	Vvc	Mais
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
contre	S	CONTRE
vous	Pp	VOUS
quel	Dt	QUEL
nombre	Nc	NOMBRE
d'	S	DE
ennemis	Nc	ENNEMI
?	Fs	?
Léonatus	Nc	Léonatus
peut-il	Rg	peut-il
seconder	Vvn	SECONDER
votre	Ds	VOTRE
attente	Nc	ATTENTE
?	Fs	?
Perdiccas	Nc	Perdiccas
est	Vuc	ÊTRE
jaloux	Ag	JALOUX
,	Fw	,
et	Cc	ET
Roxane	Vvc	Roxane
est	Vuc	ÊTRE
amante	Nc	AMANT
.	Fs	.
Que	Cs	QUE
de	S	DE
périls	Nc	PÉRIL
,	Fw	,
grands	Ag	GRAND
Dieux	Nc	DIEU|DIEUX
!	Fs	!
Quoi	Pt	QUE|QUOI
,	Fw	,
Madame	Nc	MADAME
?	Fs	?
Seigneur	Nc	SEIGNEUR
,	Fw	,
Ce	Vvc	Ce
grand	Ag	GRAND
projet	Nc	PROJET
me	Pp	JE
trouble	Vvc	TROUBLER
et	Cc	ET
me	Pp	JE
glace	Vvc	GLACER
le	Da	LE
coeur	Nc	CUR
.	Fs	.
Quand	Cs	QUAND
je	Pp	JE
trace	Vvc	TRACER
à	S	À
mes	Ds	MON
yeux	Nc	OEIL|YEUX
une	Dn	UN
fidèle	Ag	FIDÈLE
image	Nc	IMAGE
De	Vvc	De
mille	Nc	MILLE
affreux	Ag	AFFREUX
périls	Nc	PÉRIL
où	Pr	OÙ
ce	Pd	CE
pas	Rg	PAS
vous	Pp	VOUS
engage	Vvc	ENGAGER
,	Fw	,
Je	Vvc	Je
soupire	Ge	SOUPIRER
,	Fw	,
je	Pp	JE
tremble	Vvc	TREMBLER
et	Cc	ET
n'	Rp	NE
y	Pp	Y
puis	Vvc	POUVOIR
consentir	Vvn	CONSENTIR
,	Fw	,
Je	Vvc	Je
ne	Rp	NE
sais	Vvc	SAVOIR
quels	Dt	QUEL
malheurs	Nc	MALHEUR
mon	Ds	MON
coeur	Nc	CUR
sait	Vvc	SAVOIR
pressentir	Vvn	PRESSENTIR
.	Fs	.
Dieux	Nc	DIEU|DIEUX
!	Fs	!
Si	Cs	SI
Léonatus	Nc	Léonatus
dans	S	DANS
sa	Ds	SON
funeste	Ag	FUNESTE
envie	Nc	ENVIE
Payait	Vvc	PAYER
ma	Ds	MON
liberté	Nc	LIBERTÉ
de	S	DE
son	Ds	SON
sang	Nc	SANG
,	Fw	,
de	S	DE
sa	Ds	SON
vie	Nc	VIE
,	Fw	,
Qu'	Vvc	Qu'
il	Pp	IL
vint	Vvc	VENIR
tomber	Vvn	TOMBER
sanglant	Ga	SANGLER
à	S	À
mes	Ds	MON
pieds	Nc	PIED
...	Fs	...
J'	Vvc	J'
en	Pp	EN
frémis	Vvc	FRÉMIR
,	Fw	,
Et	Vvc	Et
ne	Rp	NE
veux	Vvc	VOULOIR
point	Rg	POINT
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
être	Vun	ÊTRE
libre	Ag	LIBRE
à	S	À
ce	Dd	CE
prix	Nc	PRIX
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
au	S+Da	À+LE
nom	Nc	NOM
des	S+Da	DE+LE|DE+LES
Dieux	Nc	DIEU|DIEUX
,	Fw	,
soyez	Vuc	ÊTRE
moins	Rg	MOINS
alarmée	Ge	ALARMER
;	Fw	;
Vous	Nc	Vous
verrez	Vvc	VOIR
aujourd'hui	Rg	AUJOURD'HUI
le	Da	LE
Camp	Nc	CAMP
de	S	DE
Ptolomée	Nc	Ptolomée
,	Fw	,
Laissez	Vvc	LAISSER
-moi	Vvc	-moi
tout	Rg	TOUT
conduire	Vvn	CONDUIRE
,	Fw	,
allez	Vvc	ALLER
en	S	EN
ce	Dd	CE
moment	Nc	MOMENT
,	Fw	,
En	Vvc	En
attendant	Ga	ATTENDRE
Arbate	Nc	Arbate
,	Fw	,
en	S	EN
votre	Ds	VOTRE
Appartement	Nc	APPARTEMENT
,	Fw	,
Là	Vvc	Là
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
dans	S	DANS
peu	Rg	PEU
vous	Pp	VOUS
le	Pp	IL
verrez	Vvc	VOIR
paraître	Vvn	PARAÎTRE
.	Fs	.
Un	Dn	UN
plus	Rg	PLUS
long	Ag	LONG
entretien	Nc	ENTRETIEN
serait	Vuc	ÊTRE
suspect	Ag	SUSPECT
peut-être	Rg	PEUT-ÊTRE
;	Fw	;
Si	Vvc	Si
Roxane	Vvc	Roxane
en	S	EN
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
me	Pp	JE
trouvait	Vvc	TROUVER
avec	S	AVEC
vous	Pp	VOUS
,	Fw	,
Sa	Vvc	Sa
jalousie	Nc	JALOUSIE
...	Fs	...
Hé	Vvc	Hé
bien	Rg	BIEN
,	Fw	,
évitons	Vvc	ÉVITER
son	Ds	SON
courroux	Nc	COURROUX
;	Fw	;
Mais	Vvc	Mais
songez	Vvc	SONGER
bien	Rg	BIEN
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
quoi	Pr	QUE|QUOI
que	Cs	QUE
l'	Pp	IL
on	Pp	ON
entreprenne	Vvc	ENTREPRENDRE
,	Fw	,
À	Nc	À
sauver	Vvn	SAUVER
une	Dn	UN
vie	Nc	VIE
où	Pr	OÙ
j'	Pp	JE
attache	Vvc	ATTACHER
la	Da	LE
mienne	Ps	MIEN
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
vous	Pp	VOUS
en	Pp	EN
dire	Vvn	DIRE
trop	Rg	TROP
.	Fs	.
Adieu	Nc	ADIEU
.	Fs	.
Léonatus	Nc	Léonatus
Alarme	Nc	ALARME
Statira	Vvc	Statira
,	Fw	,
rend	Vvc	RENDRE
ses	Ds	SON
désirs	Nc	DÉSIR
confus	Ag	CONFUS
;	Fw	;
Mais	Vvc	Mais
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
vous	Pp	VOUS
devez	Vvc	DEVOIR
bientôt	Rg	BIENTÔT
briser	Vvn	BRISER
sa	Ds	SON
chaîne	Nc	CHAÎNE
.	Fs	.
Mon	Ds	MON
intérêt	Nc	INTÉRÊT
est	Vuc	ÊTRE
joint	Ge	JOINDRE
à	S	À
celui	Pd	CELUI
de	S	DE
la	Da	LE
Reine	Nc	REINE|ROI
;	Fw	;
Vois	Vvc	ALLER|VOIR
donc	Rg	DONC
ma	Ds	MON
politique	Nc	POLITIQUE
,	Fw	,
et	Cc	ET
connais	Vvc	CONNAÎTRE
mes	Ds	MON
desseins	Nc	DESSEIN
,	Fw	,
Peucestas	Vvc	Peucestas
,	Fw	,
je	Pp	JE
la	Pp	IL
sers	Vvc	SERVIR
,	Fw	,
cependant	Rg	CEPENDANT
je	Pp	JE
la	Pp	IL
plains	Vvc	PLAINDRE
;	Fw	;
Une	Vvc	Une
telle	Di	TEL
entreprise	Nc	ENTREPRISE
aux	S+Da	À+LES
yeux	Nc	OEIL|YEUX
de	S	DE
sa	Ds	SON
rivale	Nc	RIVAL
Peut	Vvc	POUVOIR
enfin	Rg	ENFIN
être	Vun	ÊTRE
heureuse	Ag	HEUREUX
,	Fw	,
ou	Cc	OU
devenir	Vvn	DEVENIR
fatale	Ag	FATAL
;	Fw	;
Mais	Vvc	Mais
qu'	Cs	QUE
elle	Pp	IL
réussisse	Vvc	RÉUSSIR
,	Fw	,
ou	Cc	OU
non	Rg	NON
,	Fw	,
je	Pp	JE
me	Pp	JE
promets	Vvc	PROMETTRE
,	Fw	,
D'	Nc	D'
en	S	EN
avoir	Vun	AVOIR
pour	S	POUR
mes	Ds	MON
feux	Nc	FEU|FEUX
l'	Da	LE
infaillible	Ag	INFAILLIBLE
succès	Nc	SUCCÈS
.	Fs	.
Léonatus	Nc	Léonatus
qui	Pr	QUI
craint	Vvc	CRAINDRE
les	Da	LE
ennuis	Nc	ENNUI
d'	S	DE
un	Dn	UN
long	Ag	LONG
siège	Nc	SIÈGE
,	Fw	,
Voulant	Ga	VOULOIR
les	Da	LE
prévenir	Vvn	PRÉVENIR
,	Fw	,
court	Vvc	COURIR
de	S	DE
lui-même	Pp	LUI-MÊME
au	S+Da	À+LE
piège	Nc	PIÈGE
,	Fw	,
Il	Vvc	Il
le	Pp	IL
veut	Vvc	VOULOIR
,	Fw	,
je	Pp	JE
le	Pp	IL
sers	Vvc	SERVIR
.	Fs	.
Si	Cs	SI
le	Da	LE
succès	Nc	SUCCÈS
heureux	Ag	HEUREUX
Lui	Nc	Lui
donne	Vvc	DONNER
sa	Ds	SON
Princesse	Nc	PRINCE|PRINCESSE
,	Fw	,
il	Pp	IL
couronne	Vvc	COURONNER
mes	Ds	MON
feux	Nc	FEU|FEUX
;	Fw	;
S'	Vvc	S'
il	Pp	IL
périt	Vvc	PÉRIR
,	Fw	,
mon	Ds	MON
rival	Nc	RIVAL
deviendra	Vvc	DEVENIR
ma	Ds	MON
victime	Nc	VICTIME
,	Fw	,
Et	Vvc	Et
sa	Ds	SON
propre	Ag	PROPRE
valeur	Nc	VALEUR
va	Vvc	ALLER
m'	Pp	JE
épargner	Vvn	ÉPARGNER
un	Dn	UN
crime	Nc	CRIME
;	Fw	;
Je	Vvc	Je
hais	Ge	HAÏR
Léonatus	Nc	Léonatus
,	Fw	,
il	Pp	IL
me	Pp	JE
fait	Vvc	FAIRE
de	S	DE
l'	Da	LE
horreur	Nc	HORREUR
,	Fw	,
Tu	Vvc	Tu
vois	Vvc	ALLER|VOIR
que	Cs	QUE
de	S	DE
Roxane	Nc	Roxane
il	Pp	IL
m'	Pp	JE
enlève	Vvc	ENLEVER
le	Da	LE
coeur	Nc	CUR
,	Fw	,
Et	Vvc	Et
quoi	Pt	QUE|QUOI
qu'	Cs	QUE
enfin	Rg	ENFIN
le	Da	LE
sien	Ps	SIEN
pour	S	POUR
Statira	Vvc	Statira
soupire	Ge	SOUPIRER
,	Fw	,
De	Vvc	De
l'	Da	LE
amour	Nc	AMOUR
de	S	DE
Roxane	Nc	Roxane
il	Pp	IL
ne	Rp	NE
faut	Vvc	FAILLIR|FALLOIR
pas	Rg	PAS
l'	Da	LE
instruire	Nc	INSTRUIRE
,	Fw	,
Il	Vvc	Il
l'	Pp	IL
ignore	Vvc	IGNORER
,	Fw	,
et	Cc	ET
je	Pp	JE
veux	Vvc	VOULOIR
qu'	Cs	QUE
il	Pp	IL
l'	Pp	IL
ignore	Vvc	IGNORER
toujours	Rg	TOUJOURS
,	Fw	,
Ou	Vvc	Ou
qu'	Cs	QUE
il	Pp	IL
n'	Rp	NE
en	Pp	EN
soit	Vuc	ÊTRE
instruit	Ge	INSTRUIRE
qu'	Cs	QUE
aux	S+Da	À+LES
dépens	Nc	DÉPENS
de	S	DE
ses	Ds	SON
jours	Nc	JOUR|JOURS
;	Fw	;
Mais	Vvc	Mais
Roxane	Nc	Roxane
qui	Pr	QUI
craint	Vvc	CRAINDRE
le	Da	LE
pouvoir	Nc	POUVOIR
de	S	DE
mon	Ds	MON
père	Nc	PÈRE
,	Fw	,
Qui	Vvc	Qui
sait	Vvc	SAVOIR
qu'	Cs	QUE
Antipater	Nc	Antipater
peut	Vvc	POUVOIR
servir	Vvn	SERVIR
ma	Ds	MON
colère	Nc	COLÈRE
,	Fw	,
Que	Vvc	Que
son	Ds	SON
Armée	Ag	Armée
avance	Nc	AVANCE
,	Fw	,
a	Vuc	AVOIR
connu	Ge	CONNAÎTRE
que	Cs	QUE
tantôt	Rg	TANTÔT
Son	Nc	SON
esprit	Nc	ESPRIT
irrité	Ge	IRRITER
m'	Pp	JE
avait	Vuc	AVOIR
parlé	Ge	PARLER
trop	Rg	TROP
haut	Ag	HAUT
.	Fs	.
Dieux	Nc	DIEU|DIEUX
!	Fs	!
Si	Cs	SI
son	Ds	SON
coeur	Nc	CUR
pouvait	Vvc	POUVOIR
...	Fs	...
La	Vvc	La
voici	S	VOICI
,	Fw	,
la	Da	LE
cruelle	Ag	CRUEL
;	Fw	;
Cours	Vvc	COURIR
prendre	Vvn	PRENDRE
garde	Nc	GARDE
à	S	À
tout	Pi	TOUT
,	Fw	,
et	Cc	ET
me	Pp	JE
laisse	Vvc	LAISSER
avec	S	AVEC
elle	Pp	IL
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
cherchais	Vvc	CHERCHER
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
vous	Pp	VOUS
en	Pp	EN
êtes	Vuc	ÊTRE
surpris	Ge	SURPRENDRE
,	Fw	,
Mais	Vvc	Mais
nous	Pp	NOUS
devons	Vvc	DEVOIR
quitter	Vvn	QUITTER
l'	Da	LE
aigreur	Nc	AIGREUR
et	Cc	ET
le	Da	LE
mépris	Nc	MÉPRIS
,	Fw	,
Nos	Nc	NÔ
esprits	Nc	ESPRIT|ESPRITS
inquiets	Ag	INQUIET
en	Pp	EN
avaient	Vuc	AVOIR
l'	Da	LE
un	Pi	UN
et	Cc	ET
l'	Da	LE
autre	Pi	AUTRE
,	Fw	,
Mon	Nc	Mon
coeur	Nc	CUR
en	Pp	EN
était	Vuc	ÊTRE
plein	Ag	PLEIN
aussi-bien	Nc	aussi-bien
que	Cs	QUE
le	Da	LE
vôtre	As#Ps	VÔTRE
,	Fw	,
Dans	Vvc	Dans
un	Dn	UN
péril	Nc	PÉRIL
pressant	Ga	PRESSER
nous	Pp	NOUS
devons	Vvc	DEVOIR
les	Pp	ILS
bannir	Vvn	BANNIR
,	Fw	,
Et	Vvc	Et
de	S	DE
grands	Ag	GRAND
intérêts	Nc	INTÉRÊT
nous	Pp	NOUS
doivent	Vvc	DEVOIR
réunir	Vvn	RÉUNIR
Je	Vvc	Je
rends	Vvc	RENDRE
à	S	À
vos	Ds	VOTRE
vertus	Nc	VERTU
un	Dn	UN
tribut	Nc	TRIBUT
légitime	Ag	LÉGITIME
,	Fw	,
Voyons	Vvc	VOIR
,	Fw	,
si	Cs	SI
vous	Pp	VOUS
voulez	Vvc	VOULOIR
mériter	Vvn	MÉRITER
mon	Ds	MON
estime	Nc	ESTIME
.	Fs	.
Je	Pp	JE
ferai	Vvc	FAIRE|FERRER
tout	Pi	TOUT
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
et	Cc	ET
pour	S	POUR
la	Pp	IL
mériter	Vvn	MÉRITER
,	Fw	,
Que	Vvc	Que
faut-il	Vvn	faut-il
...	Fs	...
Un	Vvc	Un
dessein	Nc	DESSEIN
qu'	Pr	QUE
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
exécuter	Vvn	EXÉCUTER
.	Fs	.
Le	Da	LE
fier	Ag	FIER
Léonatus	Nc	Léonatus
nous	Pp	NOUS
brave	Ag	BRAVE
,	Fw	,
nous	Pp	NOUS
menace	Vvc	MENACER
,	Fw	,
Et	Vvc	Et
déjà	Rg	DÉJÀ
Ptolomée	Ag	Ptolomée
assiège	Vvc	ASSIÉGER
cette	Dd	CE
Place	Nc	PLACE|PLACÉ
,	Fw	,
Il	Vvc	Il
approche	Nc	APPROCHE
;	Fw	;
on	Pp	ON
l'	Pp	IL
a	Vuc	AVOIR
vu	Ge	VOIR
du	S+Da	DE+LE
haut	Nc	HAUT
de	S	DE
nos	Ds	NOTRE
Remparts	Nc	REMPART
Faire	Vvc	Faire
contre	S	CONTRE
nos	Ds	NOTRE
Murs	Nc	MUR|MURS
marcher	Vvn	MARCHER
ses	Ds	SON
Étendards	Nc	Étendards
;	Fw	;
Nous	Vvc	Nous
pourrions	Vvc	POUVOIR
d'	S	DE
un	Dn	UN
seul	Ag	SEUL
coup	Nc	COUP
prévenir	Vvn	PRÉVENIR
la	Da	LE
tempête	Nc	TEMPÊTE
,	Fw	,
Il	Vvc	Il
ne	Rp	NE
faudrait	Vvc	FAILLIR|FALLOIR
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
abattre	Vvn	ABATTRE
qu'	Cs	QUE
une	Dn	UN
Tête	Nc	Tête
,	Fw	,
Punir	Nc	PUNIR
Léonatus	Nc	Léonatus
de	S	DE
sa	Ds	SON
témérité	Nc	TÉMÉRITÉ
...	Fs	...
Contre	Vvc	CONTRER
lui	Pp	IL
votre	Ds	VOTRE
coeur	Nc	CUR
serait-il	Ga	serait-il
irrité	Ge	IRRITER
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
et	Cc	ET
pourriez	Vvc	POUVOIR
-vous	Nc	-vous
m'	Pp	JE
assurer	Vvn	ASSURER
d'	S	DE
une	Dn	UN
haine	Nc	HAINE
...	Fs	...
De	Vvc	De
ma	Ds	MON
haine	Nc	HAINE
,	Fw	,
Seigneur	Nc	SEIGNEUR
!	Fs	!
Dieux	Nc	DIEU|DIEUX
!	Fs	!
Elle	Pp	IL
est	Vuc	ÊTRE
trop	Rg	TROP
certaine	Ag	CERTAIN
.	Fs	.
Roxane	Vvc	Roxane
contre	S	CONTRE
lui	Pp	IL
n'	Rp	NE
en	Pp	EN
a	Vuc	AVOIR
point	Rg	POINT
à	S	À
demi	Nc	DEMI
,	Fw	,
Je	Vvc	Je
hais	Ge	HAÏR
Léonatus	Nc	Léonatus
en	S	EN
mortel	Ag	MORTEL
Ennemi	Nc	ENNEMI
,	Fw	,
Lui	Pd	Lui
qui	Pr	QUI
prétend	Vvc	PRÉTENDRE
nous	Pp	NOUS
faire	Vvn	FAIRE
une	Dn	UN
sanglante	Ag	SANGLANT
guerre	Nc	GUERRE
,	Fw	,
Qui	Vvc	Qui
contre	S	CONTRE
nous	Pp	NOUS
soulève	Vvc	SOULEVER
et	Cc	ET
le	Da	LE
Ciel	Nc	CIEL
et	Cc	ET
la	Da	LE
Terre	Nc	TERRE
,	Fw	,
Léonatus	Nc	Léonatus
,	Fw	,
enfin	Rg	ENFIN
,	Fw	,
que	Cs	QUE
je	Pp	JE
veux	Vvc	VOULOIR
désormais	Rg	DÉSORMAIS
...	Fs	...
Pourquoi	Vvc	Pourquoi
me	Pp	JE
demander	Vvn	DEMANDER
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
si	Cs	SI
je	Pp	JE
le	Pp	IL
hais	Vvc	HAÏR
?	Fs	?
Hé	Vvc	Hé
bien	Rg	BIEN
?	Fs	?
À	Vvc	À
vous	Pp	VOUS
servir	Vvn	SERVIR
ma	Ds	MON
main	Nc	MAIN
est	Vuc	ÊTRE
toute	Rg	TOUTE
prête	Ag	PRÊT
;	Fw	;
Mais	Vvc	Mais
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
osez	Vvc	OSER
vous	Pp	VOUS
me	Pp	JE
demander	Vvn	DEMANDER
sa	Ds	SON
Tête	Nc	Tête
?	Fs	?
De	S	DE
qui	Pr	QUI
?	Fs	?
D'	S	DE
un	Dn	UN
Ennemi	Nc	ENNEMI
qui	Pr	QUI
vous	Pp	VOUS
est	Vuc	ÊTRE
odieux	Ag	ODIEUX
,	Fw	,
Qui	Vvc	Qui
vient	Vvc	VENIR
...	Fs	...
Ce	Vvc	Ce
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
là	Rg	LÀ
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
veux	Vvc	VOULOIR
.	Fs	.
Mais	Cc	MAIS
je	Pp	JE
veux	Vvc	VOULOIR
l'	Pp	IL
attaquer	Vvn	ATTAQUER
par	S	PAR
un	Dn	UN
autre	Ag	AUTRE
Lui-même	Nc	Lui-même
,	Fw	,
Et	Vvc	Et
ne	Rp	NE
veux	Vvc	VOULOIR
le	Pp	IL
punir	Vvn	PUNIR
que	Cs	QUE
dans	S	DANS
l'	Da	LE
Objet	Nc	OBJET
qu'	Pr	QUE
il	Pp	IL
aime	Vvc	AIMER
;	Fw	;
Il	Vvc	Il
nous	Pp	NOUS
faut	Vvc	FAILLIR|FALLOIR
éblouir	Vvn	ÉBLOUIR
et	Cc	ET
tromper	Vvn	TROMPER
Perdiccas	Vvc	Perdiccas
.	Fs	.
Immolons	Vvc	IMMOLER
en	S	EN
secret	Nc	SECRET
les	Da	LE
funestes	Ag	FUNESTE
appas	Nc	APPAS
Pour	Ag	Pour
qui	Pr	QUI
Léonatus	Nc	Léonatus
...	Fs	...
Je	Vvc	Je
vous	Pp	VOUS
entends	Vvc	ENTENDRE
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
Vous	Nc	Vous
voulez	Vvc	VOULOIR
que	Cs	QUE
je	Pp	JE
prête	Vvc	PRÊTER
un	Dn	UN
crime	Nc	CRIME
à	S	À
votre	Ds	VOTRE
flamme	Nc	FLAMME
;	Fw	;
Et	Vvc	Et
que	Cs	QUE
mon	Ds	MON
propre	Ag	PROPRE
bras	Nc	BRAS
à	S	À
mon	Ds	MON
amour	Nc	AMOUR
fatal	Ag	FATAL
,	Fw	,
Perde	Vvc	PERDRE
votre	Ds	VOTRE
rivale	Nc	RIVAL
,	Fw	,
et	Cc	ET
serve	Vvc	SERVIR
mon	Ds	MON
Rival	Nc	RIVAL
;	Fw	;
Bien	Vvc	Bien
loin	Rg	LOIN
de	S	DE
le	Pp	IL
haïr	Vvn	HAÏR
,	Fw	,
son	Ds	SON
amour	Nc	AMOUR
vous	Pp	VOUS
outrage	Vvc	OUTRAGER
,	Fw	,
Et	Vvc	Et
vous	Pp	VOUS
en	Pp	EN
soupirez	Vvc	SOUPIRER
de	S	DE
douleur	Nc	DOULEUR
et	Cc	ET
de	S	DE
rage	Nc	RAGE
;	Fw	;
Faites	Vvc	FAIRE
mieux	Rg	MIEUX
.	Fs	.
Punissez	Vvc	PUNIR
qui	Pr	QUI
vous	Pp	VOUS
ose	Vvc	OSER
outrager	Vvn	OUTRAGER
,	Fw	,
Et	Vvc	Et
donnez	Vvc	DONNER
à	S	À
mon	Ds	MON
bras	Nc	BRAS
le	Da	LE
soin	Nc	SOIN
de	S	DE
vous	Pp	VOUS
venger	Vvn	VENGER
;	Fw	;
Vous	Vvc	Vous
l'	Da	LE
aimez	Nc	AIMÉ
,	Fw	,
et	Cc	ET
l'	Pp	IL
Ingrat	Vvc	Ingrat
peut-il	Rg	peut-il
en	S	EN
aimer	Vvn	AIMER
d'	S	DE
autres	Pi	AUTRE
?	Fs	?
Peut	Vvc	POUVOIR
-on	Nc	-on
être	Vun	ÊTRE
touché	Ge	TOUCHER
d'	S	DE
autres	Ag	AUTRE
yeux	Nc	OEIL|YEUX
que	Cs	QUE
des	S+Da	DE+LE|DE+LES
vôtres	As#Ps	VÔTRE
?	Fs	?
Madame	Nc	MADAME
,	Fw	,
si	Cs	SI
ce	Dd	CE
Prince	Nc	PRINCE
adorait	Vvc	ADORER
vos	Ds	VOTRE
attraits	Nc	ATTRAIT
,	Fw	,
Tout	Vvc	Tout
mon	Ds	MON
rival	Nc	RIVAL
qu'	Pr	QUE
il	Pp	IL
est	Vuc	ÊTRE
,	Fw	,
je	Pp	JE
lui	Pp	IL
pardonnerais	Vvc	PARDONNER
;	Fw	;
Mais	Vvc	Mais
pour	S	POUR
lui	Pp	IL
pardonner	Vvn	PARDONNER
vous	Pp	VOUS
n'	Rp	NE
avez	Vuc	AVOIR
point	Rg	POINT
d'	S	DE
excuse	Nc	EXCUSE
,	Fw	,
Je	Vvc	Je
lui	Pp	IL
veux	Vvc	VOULOIR
arracher	Vvn	ARRACHER
ce	Dd	CE
coeur	Nc	CUR
qu'	Pr	QUE
il	Pp	IL
vous	Pp	VOUS
refuse	Vvc	REFUSER
,	Fw	,
Et	Vvc	Et
pour	S	POUR
voir	Vvn	VOIR
aujourd'hui	Rg	AUJOURD'HUI
ses	Ds	SON
crimes	Nc	CRIME
expiez	Vvc	EXPIER
,	Fw	,
Vous	Vvc	Vous
l'	Pp	IL
apporter	Vvn	APPORTER
sanglant	Ga	SANGLER
,	Fw	,
et	Cc	ET
le	Pp	IL
mettre	Vvn	METTRE
à	S	À
vos	Ds	VOTRE
pieds	Nc	PIED
.	Fs	.
Je	Pp	JE
ne	Rp	NE
veux	Vvc	VOULOIR
point	Rg	POINT
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
de	S	DE
pareilles	Nc	PAREIL|PAREILLE
Victimes	Vvc	Victimes
,	Fw	,
Un	Vvc	Un
soupir	Nc	SOUPIR
seul	Ag	SEUL
pourrait	Vvc	POUVOIR
expier	Vvn	EXPIER
tous	Di	TOUT
ses	Ds	SON
crimes	Nc	CRIME
,	Fw	,
Vous	Nc	Vous
m'	Pp	JE
aimez	Vvc	AIMER
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
plains	Vvc	PLAINDRE
,	Fw	,
je	Pp	JE
ne	Rp	NE
puis	Vvc	POUVOIR
rien	Pi	RIEN
de	S	DE
plus	Rg	PLUS
.	Fs	.
À	Vvc	À
part	Nc	PART
.	Fs	.
Ah	I	AH
Dieux	Ag	Dieux
!	Fs	!
Que	Pt	QUE
Cassander	Vvc	Cassander
n'	Rp	NE
est-il	Ag	est-il
Léonatus	Nc	Léonatus
,	Fw	,
Ou	Vvc	Ou
que	Cs	QUE
Léonatus	Nc	Léonatus
,	Fw	,
changeant	Ga	CHANGER
de	S	DE
coeur	Nc	CUR
et	Cc	ET
d'	S	DE
âme	Nc	ÂME
,	Fw	,
N'	Ga	N'
a-t-il	V	AVOIR
de	S	DE
Cassander	Vvc	Cassander
les	Da	LE
transports	Nc	TRANSPORT|TRANSPORTS
et	Cc	ET
la	Da	LE
flamme	Nc	FLAMME
?	Fs	?
Madame	Nc	MADAME
,	Fw	,
Statira	Vvc	Statira
n'	Rp	NE
est	Vuc	ÊTRE
plus	Rg	PLUS
dans	S	DANS
le	Da	LE
Palais	Vvc	Palais
,	Fw	,
On	Vvc	On
vient	Vvc	VENIR
de	S	DE
l'	Pp	IL
enlever	Vvn	ENLEVER
par	S	PAR
des	Dn	UN
ordres	Nc	ORDRE
secrets	Ag	SECRET
,	Fw	,
Plusieurs	Nc	Plusieurs
Gardes	Vvc	GARDER
gagnés	Ge	GAGNER
ont	Vuc	AVOIR
fait	Ge	FAIRE
cette	Dd	CE
surprise	Nc	SURPRISE
,	Fw	,
Mais	Vvc	Mais
on	Pp	ON
