	docprops1	docprops2	origzeta	scaledlogzeta	logzeta	divzeta	relfreqs1	relfreqs2	ratiorelfreqs	subtractfreqs	logrrf	scaledlogrrf
broo	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bromide	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
broker	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
brogue	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
forty-mile	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
forty-seven	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fossil	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
broadside	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
break.i.	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
friction	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bonfire	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fut	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bowel	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bow-window	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gab	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gad	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
boundlessness	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bottletop	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bottle-holder	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bothy	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gaeing	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gaff	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
botch	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bosun	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gainer	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bosh	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
borrowing	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
borealis	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gairden	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gairdening	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gairdner	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bootjack	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
boot-maker	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
galivantin	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
booking-office	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
gallantry	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bookcase	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
booby	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bonnie	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
futsteps	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fust-class	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
frieze	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
boxing-glove	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
break-into	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
frill	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bread-winner	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
frinds	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bravo	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
brass-work	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
brandy-and-water	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
froideur	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fromafrica	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
branching	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fromhis	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
frond	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
front-feet	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
brake	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
brain-power	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
frontiersman	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
brahminism	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
bracket	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fullness	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fulmination	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fulness	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
funeral	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
furnishing	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
boyishness	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
furrow	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
boyhood	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fusee	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
cigar-smoke	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
cigar-stumps	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
fairyland	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
cowrie	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
door-mat	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
door.i.	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
cowhouse	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
doot	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dooty	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dormouse	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
cowardice	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dotage	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
cours	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
double	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
doun	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
coupon	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
down-river	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
downcast	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
downex	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
coup	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
country-road	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
country-house	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
doyouthink	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
counting-house	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dragon-fly	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dram	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
drap	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
draper	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
drapery	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
counterpane	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
drawback	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
doon	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dooce	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
couldna	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
coxcomb	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dittoes	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
creeps	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dive	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
credulity	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dividend	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
divil	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
creditor	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
divilment	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
divils	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
divine	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dizziness	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
creation	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
cream	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
craw	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
docther	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dodger	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dog--here	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dog-collar	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
crater	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
doggy	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dogma	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dogmatist	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
cragsman	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dome	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
domestic	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
crab-tree	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
doobt	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
drawers	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dreadful-looking	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
disturbance	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dullness	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dummheiten	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dummy	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dune	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
coop	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
durs	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
coom	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dutchman	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
cooling	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
cool	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
cookshop	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
cookin'-pot	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
convulsion	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
convoy	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
convolvulus	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
convincing	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dyin	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
conveyance	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
convexity	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
convert	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
conversazione	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dyke	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
convention	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
convanience	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
convalescent	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dysentery	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
e'e	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
conundrum	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
cooperation	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
duet	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dreamland	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
copyright	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dreariness	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
coughin'.godsakes	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dregs	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dressin	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dressing-room	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
drinker	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
drinkin	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
costermonger	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
correspondentship	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
drinking-place	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
drinking-places	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
corrective	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
corporal.i.	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
cornice	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
corner-stone	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
cornelian	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
driving-gloves	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
corned-beef	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
corncrake	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
corn	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
core	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
corduroy	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
cordiality	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dry-nursin	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dryopithecus	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
coral	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dud	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
cremation	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
cricket	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
controversy	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
decease	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
decalogue	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
debit	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
debbil	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
deathbed	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
detachment	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
deterioration	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dear	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
detestation	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
detractor	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
day-book	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
davit	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
devotee	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
daughter-in-law	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
daturon	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dey	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
datura	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dates.o'flaherty	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dat	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
darwinism	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
diaboli	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
dark-blue	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
diameter	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
diapason	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
diary-keeping	0.0	0.0	0.0	0.017126799553981997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2117871147.0202835
